index,state_code,county_code,site_number,parameter_code,poc,parameter,si_id,method_code,method,assessment_date,assessment_number,unit_code,unit,lvl1_monitor_concentration,lvl1_assessment_concentration,lvl2_monitor_concentration,lvl2_assessment_concentration,lvl3_monitor_concentration,lvl3_assessment_concentration,lvl4_monitor_concentration,lvl4_assessment_concentration,lvl5_monitor_concentration,lvl5_assessment_concentration,lvl6_monitor_concentration,lvl6_assessment_concentration,lvl7_monitor_concentration,lvl7_assessment_concentration,lvl8_monitor_concentration,lvl8_assessment_concentration,pqao_code,pqao,monitoring_agency_code,monitoring_agency,performing_agency_code,performing_agency,analyzing_agency_code,analyzing_agency,latitude,longitude,datum,local_site_name,address,state_name,county_name,city_name,cbsa_code,cbsa_name,csa_code,csa_name,date_of_last_change,lvl1_monitor_concentration_missing,lvl1_assessment_concentration_missing,lvl2_monitor_concentration_missing,lvl2_assessment_concentration_missing,lvl3_monitor_concentration_missing,lvl3_assessment_concentration_missing,lvl4_monitor_concentration_missing,lvl4_assessment_concentration_missing,lvl5_monitor_concentration_missing,lvl5_assessment_concentration_missing,lvl6_monitor_concentration_missing,lvl6_assessment_concentration_missing,lvl7_monitor_concentration_missing,lvl7_assessment_concentration_missing,lvl8_monitor_concentration_missing,lvl8_assessment_concentration_missing,method_clean,site_id,precision_code,data_completeness,quality_category,lvl1_monitor_concentration_clean,has_lvl8_data,concentration_trend,agency_type,display_text,county_encoded,param_freq_encoded,change_year,change_quarter,days_since_change,change_month_sin,change_month_cos,method_complexity,equipment_type,summer_highs,prev_day_concentration,site_percentile,county_volatility
526,8,35,4,44201,1,Ozone,91982,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-06-14,1.0,7,Parts per million,2.09,2.5,0.0175,0.0159,0.0386,0.0359,8.3,9.0,0.0789,0.0758,71.1165,74.9,0.1307,0.1257,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.534488,-105.070358,WGS84,Chatfield State Park,11500 N. Roxborough Park Rd.,Colorado,Douglas,Roxborough Park,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-07-26,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-035-0004,,0.5,Medium,2.09,0,0.0,Local,Site 4 (Ozone): 2.09 Parts per million,2.097759036144578,0.530765115034778,2024,3,267,-0.4999999999999997,-0.8660254037844388,3,Analytical,False,2.09,0.5746268656716418,0.3255089177819182
527,8,35,4,44201,1,Ozone,91982,199,Instrumental-Chemiluminescence API Model 265E and T265,2024-11-12,1.0,7,Parts per million,2.09,2.5,0.0153,0.0162,0.0357,0.0363,8.3,9.0,0.073,0.0756,71.1165,74.9,0.124,0.1256,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.534488,-105.070358,WGS84,Chatfield State Park,11500 N. Roxborough Park Rd.,Colorado,Douglas,Roxborough Park,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-12-30,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,Instrumental-Chemiluminescence API Model 265E and T265,08-035-0004,,0.5,Medium,2.09,0,0.0,Local,Site 4 (Ozone): 2.09 Parts per million,2.097759036144578,0.530765115034778,2024,4,110,-2.4492935982947064e-16,1.0,6,Analytical,False,2.09,0.5746268656716418,0.3255089177819182
528,8,41,13,44201,1,Ozone,1781,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-01-18,1.0,7,Parts per million,2.09,2.5,0.0141,0.016,0.0322,0.0361,8.3,9.0,0.0669,0.0757,71.1165,74.9,0.1107,0.1249,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,38.958341,-104.817215,WGS84,U.S. AIR FORCE ACADEMY,"ROAD 640, USAF ACADEMY",Colorado,El Paso,Air Force Academy,17820.0,"Colorado Springs, CO",370.0,,2024-05-21,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-041-0013,,0.5,Medium,2.09,0,,Local,Site 13 (Ozone): 2.09 Parts per million,2.21525,0.530765115034778,2024,2,333,0.49999999999999994,-0.8660254037844387,3,Analytical,False,,0.5,0.9247860074221546
529,8,41,13,44201,1,Ozone,1781,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-08-21,1.0,7,Parts per million,2.09,2.5,0.0152,0.016,0.0368,0.0359,8.3,9.0,0.0794,0.0759,71.1165,74.9,0.1297,0.125,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,38.958341,-104.817215,WGS84,U.S. AIR FORCE ACADEMY,"ROAD 640, USAF ACADEMY",Colorado,El Paso,Air Force Academy,17820.0,"Colorado Springs, CO",370.0,,2024-11-05,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-041-0013,,0.5,Medium,2.09,0,0.0,Local,Site 13 (Ozone): 2.09 Parts per million,2.21525,0.530765115034778,2024,4,165,-0.5000000000000004,0.8660254037844384,3,Analytical,False,2.09,0.5,0.9247860074221546
530,8,41,16,44201,1,Ozone,92014,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-02-14,1.0,7,Parts per million,2.09,2.5,0.0163,0.0161,0.0379,0.0361,8.3,9.0,0.0792,0.076,71.1165,74.9,0.1302,0.1255,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,38.853097,-104.901289,WGS84,MANITOU SPRINGS,101 BANKS PL.,Colorado,El Paso,Manitou Springs (Manitou),17820.0,"Colorado Springs, CO",370.0,,2024-05-21,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-041-0016,,0.5,Medium,2.09,0,,Local,Site 16 (Ozone): 2.09 Parts per million,2.21525,0.530765115034778,2024,2,333,0.49999999999999994,-0.8660254037844387,3,Analytical,False,2.09,0.5,0.9247860074221546
531,8,41,16,44201,1,Ozone,92014,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-08-20,1.0,7,Parts per million,2.09,2.5,0.0164,0.0159,0.0379,0.0357,8.3,9.0,0.0787,0.0759,71.1165,74.9,0.1281,0.1253,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,38.853097,-104.901289,WGS84,MANITOU SPRINGS,101 BANKS PL.,Colorado,El Paso,Manitou Springs (Manitou),17820.0,"Colorado Springs, CO",370.0,,2024-11-05,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-041-0016,,0.5,Medium,2.09,0,0.0,Local,Site 16 (Ozone): 2.09 Parts per million,2.21525,0.530765115034778,2024,4,165,-0.5000000000000004,0.8660254037844384,3,Analytical,False,2.09,0.5,0.9247860074221546
532,8,41,17,42101,1,Carbon monoxide,94042,554,INSTRUMENTAL-Gas Filter Correlation Thermo Electron 48i-TLE,2024-02-14,1.0,7,Parts per million,2.09,2.5,0.112,0.075,0.825,0.8,2.519,2.495,7.403,7.461,71.1165,74.9,100.5,104.6,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,38.848014,-104.828564,WGS84,COLORADO SPRINGS - COLLEGE COLLEGE,130 W. CACHE LA POUDRE,Colorado,El Paso,Colorado Springs,17820.0,"Colorado Springs, CO",370.0,,2024-05-22,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,INSTRUMENTAL-Gas Filter Correlation Thermo Electron 48i-TLE,08-041-0017,,0.5,Medium,2.09,0,,Local,Site 17 (Carbon monoxide): 2.09 Parts per million,2.21525,0.0888175494917068,2024,2,332,0.49999999999999994,-0.8660254037844387,6,Analytical,False,,0.5,0.9247860074221546
850,15,3,1001,42101,1,Carbon monoxide,3427,93,INSTRUMENTAL-GAS FILTER CORRELATION CO ANALYZER,2024-10-09,1.0,7,Parts per million,2.09,2.5,3.3,3.507043907,5.105,5.4,1.483,1.523,3.748,3.78,8.695,8.799,18.994,18.946,0.3855,0.396,481,Hawaii State Department Of Health,481,Hawaii State Department Of Health,481,Hawaii State Department Of Health,,,21.30758,-157.85542,WGS84,Honolulu,"1250 PUNCHBOWL ST, HONOLULU",Hawaii,Honolulu,Honolulu,46520.0,"Urban Honolulu, HI",370.0,,2025-03-17,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,INSTRUMENTAL-GAS FILTER CORRELATION CO ANALYZER,15-003-1001,,0.5,Medium,2.09,0,,Local,Site 1001 (Carbon monoxide): 2.09 Parts per million,2.0480351700680273,0.0888175494917068,2025,1,33,1.0,6.123233995736766e-17,5,Analytical,False,2.09,0.5967741935483871,0.5288639028635643
533,8,41,17,42101,1,Carbon monoxide,94042,554,INSTRUMENTAL-Gas Filter Correlation Thermo Electron 48i-TLE,2024-08-21,1.0,7,Parts per million,2.09,2.5,0.096,0.075,0.806,0.803,2.464,2.503,7.169,7.486,71.1165,74.9,100.5,104.6,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,38.848014,-104.828564,WGS84,COLORADO SPRINGS - COLLEGE COLLEGE,130 W. CACHE LA POUDRE,Colorado,El Paso,Colorado Springs,17820.0,"Colorado Springs, CO",370.0,,2024-11-05,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,INSTRUMENTAL-Gas Filter Correlation Thermo Electron 48i-TLE,08-041-0017,,0.5,Medium,2.09,0,0.0,Local,Site 17 (Carbon monoxide): 2.09 Parts per million,2.21525,0.0888175494917068,2024,4,165,-0.5000000000000004,0.8660254037844384,6,Analytical,False,2.09,0.5,0.9247860074221546
534,8,45,12,44201,1,Ozone,95067,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-08-29,1.0,7,Parts per million,2.09,2.5,0.0169,0.0159,0.0363,0.0358,8.3,9.0,0.0754,0.0754,71.1165,74.9,0.1231,0.1249,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.54182,-107.784125,WGS84,Rifle-Health Dept,195 W. 14th St.,Colorado,Garfield,Rifle,24060.0,"Glenwood Springs, CO",233.0,"Edwards-Glenwood Springs, CO",2025-03-10,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-045-0012,,0.5,Medium,2.09,0,,Local,Site 12 (Ozone): 2.09 Parts per million,1.8968410256410255,0.530765115034778,2025,1,40,1.0,6.123233995736766e-17,3,Analytical,False,0.0043,0.5714285714285714,1.1203935768787283
535,8,47,3,44201,1,Ozone,104554,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-04-23,1.0,7,Parts per million,2.09,2.5,0.014,0.0157,0.0349,0.0359,8.3,9.0,0.0731,0.0753,71.1165,74.9,0.1227,0.1249,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.792519,-105.49127,NAD83,Black Hawk,"831 Miners Mesa Road, Black Hawk Colorado 80422",Colorado,Gilpin,Black Hawk,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-07-26,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-047-0003,,0.5,Medium,2.09,0,,Local,Site 3 (Ozone): 2.09 Parts per million,1.973428571428571,0.530765115034778,2024,3,267,-0.4999999999999997,-0.8660254037844388,3,Analytical,False,0.0056,0.5217391304347826,0.2497683136955442
536,8,47,3,44201,1,Ozone,104554,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-12-23,1.0,7,Parts per million,2.09,2.5,0.0148,0.0161,0.0352,0.0355,8.3,9.0,0.0756,0.0755,71.1165,74.9,0.1295,0.1253,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.792519,-105.49127,NAD83,Black Hawk,"831 Miners Mesa Road, Black Hawk Colorado 80422",Colorado,Gilpin,Black Hawk,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-12-30,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-047-0003,,0.5,Medium,2.09,0,0.0,Local,Site 3 (Ozone): 2.09 Parts per million,1.973428571428571,0.530765115034778,2024,4,110,-2.4492935982947064e-16,1.0,3,Analytical,False,2.09,0.5217391304347826,0.2497683136955442
537,8,51,9991,44201,1,Ozone,96347,47,INSTRUMENTAL-ULTRA VIOLET,2024-10-04,1.0,7,Parts per million,2.09,2.5,0.014,0.0159,0.0334,0.0357,8.3,9.0,0.0705,0.0757,71.1165,74.9,0.1194,0.1253,0.3855,0.396,1344,USEPA - Clean Air Markets Division,1344,USEPA - Clean Air Markets Division,240,Colorado Department of Public Health And Environment,1344,USEPA - Clean Air Markets Division,38.9564,-106.9858,WGS84,Gothic,"Gunnison National Forest, Crested Butte, CO 81224",Colorado,Gunnison,Not in a City,33500.0,,370.0,,2025-02-05,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-051-9991,,0.5,Medium,2.09,0,,Local,Site 9991 (Ozone): 2.09 Parts per million,4.03696,0.530765115034778,2025,1,73,0.8660254037844386,0.5000000000000001,2,Analytical,False,0.0046,0.52,0.0
538,8,59,6,42602,1,Nitrogen dioxide (NO2),1832,212,Teledyne Model T500U-Cavity Attenuated Phase Shift Spectroscopy,2024-02-21,1.0,8,Parts per billion,2.09,2.5,4.9,3.59,5.105,5.4,8.3,9.0,21.7,16.63,83.6,76.7,186.9,186.05,347.3,353.29,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.912799,-105.188587,WGS84,ROCKY FLATS-N,16600 W COLO #128,Colorado,Jefferson,Not in a City,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-05-21,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Teledyne Model T500U-Cavity Attenuated Phase Shift Spectroscopy,08-059-0006,,0.625,Medium,2.09,1,,Local,Site 6 (Nitrogen dioxide (NO2)): 2.09 Parts per billion,2.3609999999999998,0.20840021401819156,2024,2,333,0.49999999999999994,-0.8660254037844387,7,Manual,False,2.09,0.543010752688172,0.6472692936186131
539,8,59,6,42602,1,Nitrogen dioxide (NO2),1832,212,Teledyne Model T500U-Cavity Attenuated Phase Shift Spectroscopy,2024-06-28,1.0,8,Parts per billion,2.09,2.5,3.7,3.91,5.105,5.4,17.5,17.01,29.1,30.1,72.0,75.05,177.1,188.1,328.6,348.47,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.912799,-105.188587,WGS84,ROCKY FLATS-N,16600 W COLO #128,Colorado,Jefferson,Not in a City,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-07-26,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,Teledyne Model T500U-Cavity Attenuated Phase Shift Spectroscopy,08-059-0006,,0.625,Medium,2.09,1,0.0,Local,Site 6 (Nitrogen dioxide (NO2)): 2.09 Parts per billion,2.3609999999999998,0.20840021401819156,2024,3,267,-0.4999999999999997,-0.8660254037844388,7,Manual,False,2.09,0.543010752688172,0.6472692936186131
540,8,59,6,42602,1,Nitrogen dioxide (NO2),1832,212,Teledyne Model T500U-Cavity Attenuated Phase Shift Spectroscopy,2024-08-21,1.0,8,Parts per billion,2.09,2.5,3.3,3.507043907,5.105,5.4,15.2,15.0,29.1,30.1,72.0,70.0,174.1,170.0,332.3,336.1,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.912799,-105.188587,WGS84,ROCKY FLATS-N,16600 W COLO #128,Colorado,Jefferson,Not in a City,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-11-05,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Teledyne Model T500U-Cavity Attenuated Phase Shift Spectroscopy,08-059-0006,,0.5,Medium,2.09,1,0.0,Local,Site 6 (Nitrogen dioxide (NO2)): 2.09 Parts per billion,2.3609999999999998,0.20840021401819156,2024,4,165,-0.5000000000000004,0.8660254037844384,7,Manual,False,2.09,0.543010752688172,0.6472692936186131
541,8,59,6,44201,1,Ozone,1832,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-02-21,1.0,7,Parts per million,2.09,2.5,0.0168,0.0162,0.0361,0.036,8.3,9.0,0.0774,0.0757,71.1165,74.9,0.1288,0.1253,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.912799,-105.188587,WGS84,ROCKY FLATS-N,16600 W COLO #128,Colorado,Jefferson,Not in a City,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-05-21,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-059-0006,,0.5,Medium,2.09,0,0.0,Local,Site 6 (Ozone): 2.09 Parts per million,2.3609999999999998,0.530765115034778,2024,2,333,0.49999999999999994,-0.8660254037844387,3,Analytical,False,2.09,0.543010752688172,0.6472692936186131
542,8,59,6,44201,1,Ozone,1832,199,Instrumental-Chemiluminescence API Model 265E and T265,2024-09-25,1.0,7,Parts per million,2.09,2.5,0.0143,0.016,0.034,0.0358,8.3,9.0,0.0735,0.0759,71.1165,74.9,0.1225,0.1254,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.912799,-105.188587,WGS84,ROCKY FLATS-N,16600 W COLO #128,Colorado,Jefferson,Not in a City,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-11-05,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,Instrumental-Chemiluminescence API Model 265E and T265,08-059-0006,,0.5,Medium,2.09,0,0.0,Local,Site 6 (Ozone): 2.09 Parts per million,2.3609999999999998,0.530765115034778,2024,4,165,-0.5000000000000004,0.8660254037844384,6,Analytical,False,2.09,0.543010752688172,0.6472692936186131
543,8,59,11,44201,1,Ozone,1837,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-03-12,1.0,7,Parts per million,2.09,2.5,0.0159,0.016,0.0359,0.0358,8.3,9.0,0.0763,0.076,71.1165,74.9,0.1264,0.1247,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.743724,-105.177989,WGS84,NATIONAL RENEWABLE ENERGY LABS - NREL,2054 QUAKER ST.,Colorado,Jefferson,Applewood,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-05-21,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-059-0011,,0.5,Medium,2.09,0,,Local,Site 11 (Ozone): 2.09 Parts per million,2.3609999999999998,0.530765115034778,2024,2,333,0.49999999999999994,-0.8660254037844387,3,Analytical,False,0.0046,0.5405405405405406,0.6472692936186131
2638,38,57,4,42602,1,Nitrogen dioxide (NO2),11773,74,INSTRUMENTAL-CHEMILUMINESCENCE,2024-03-07,1.0,8,Parts per billion,2.09,2.5,3.3,3.507043907,5.105,5.4,8.3,9.0,31.0,31.0,64.0,63.0,105.0,105.0,0.3855,0.396,782,North Dakota DEQ,782,North Dakota DEQ,782,North Dakota DEQ,0782,North Dakota DEQ,47.298611,-101.766944,WGS84,BEULAH NORTH,6024 HIGHWAY 200,North Dakota,Mercer,Not in a City,33500.0,,370.0,,2024-05-08,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,INSTRUMENTAL-CHEMILUMINESCENCE,38-057-0004,,0.375,Low,2.09,0,0.0,Local,Site 4 (Nitrogen dioxide (NO2)): 2.09 Parts per billion,1.9222,0.20840021401819156,2024,2,346,0.49999999999999994,-0.8660254037844387,1,Analytical,False,2.09,0.5746268656716418,0.5555348642431098
544,8,59,11,44201,1,Ozone,1837,199,Instrumental-Chemiluminescence API Model 265E and T265,2024-09-12,1.0,7,Parts per million,2.09,2.5,0.0158,0.016,0.0366,0.0359,8.3,9.0,0.078,0.0756,71.1165,74.9,0.1298,0.1254,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.743724,-105.177989,WGS84,NATIONAL RENEWABLE ENERGY LABS - NREL,2054 QUAKER ST.,Colorado,Jefferson,Applewood,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-11-05,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,Instrumental-Chemiluminescence API Model 265E and T265,08-059-0011,,0.5,Medium,2.09,0,0.0,Local,Site 11 (Ozone): 2.09 Parts per million,2.3609999999999998,0.530765115034778,2024,4,165,-0.5000000000000004,0.8660254037844384,6,Analytical,False,2.09,0.5405405405405406,0.6472692936186131
545,8,59,14,44201,1,Ozone,104744,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-06-18,1.0,7,Parts per million,2.09,2.5,0.0155,0.0159,0.0356,0.0361,8.3,9.0,0.0774,0.0756,71.1165,74.9,0.128,0.1251,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.620408,-105.33872,WGS84,Evergreen,5124 South Hatch Drive,Colorado,Jefferson,Evergreen,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-07-26,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-059-0014,,0.5,Medium,2.09,0,,Local,Site 14 (Ozone): 2.09 Parts per million,2.3609999999999998,0.530765115034778,2024,3,267,-0.4999999999999997,-0.8660254037844388,3,Analytical,False,2.09,0.5131578947368421,0.6472692936186131
546,8,59,14,44201,1,Ozone,104744,87,INSTRUMENTAL-ULTRA VIOLET ABSORPTION,2024-12-23,1.0,7,Parts per million,2.09,2.5,0.0146,0.016,0.0345,0.036,8.3,9.0,0.075,0.0761,71.1165,74.9,0.1267,0.1258,0.3855,0.396,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,240,Colorado Department of Public Health And Environment,0240,Colorado Department of Public Health And Environment,39.620408,-105.33872,WGS84,Evergreen,5124 South Hatch Drive,Colorado,Jefferson,Evergreen,19740.0,"Denver-Aurora-Lakewood, CO",216.0,"Denver-Aurora, CO",2024-12-30,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,UV,08-059-0014,,0.5,Medium,2.09,0,0.0,Local,Site 14 (Ozone): 2.09 Parts per million,2.3609999999999998,0.530765115034778,2024,4,110,-2.4492935982947064e-16,1.0,3,Analytical,False,2.09,0.5131578947368421,0.6472692936186131
547,8,67,7001,42602,1,Nitrogen dioxide (NO2),1857,574,"Instrumental-Chemiluminescence Thermo Electron 42C-TL, 42i-TL",2024-02-07,1.0,8,Parts per billion,2.09,2.5,3.9,4.0,6.7,6.5,14.6,14.2,35.8,34.6,71.1165,74.9,100.5,104.6,0.3855,0.396,750,"Southern Ute Indian Tribe of Southern Ute Reservation, CO",750,"Southern Ute Indian Tribe of Southern Ute Reservation, CO",9,"Air Resource Specialists, Inc",750,"Southern Ute Indian Tribe of Southern Ute Reservation, CO",37.13678,-107.62863,WGS84,UTE 1,1 MI. NE OF IGNACIO ON COUNTY RD. 517,Colorado,La Plata,Not in a City,20420.0,"Durango, CO",370.0,,2024-10-28,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Instrumental-Chemiluminescence Thermo Electron 42C-TL, 42i-TL",08-067-7001,,0.5,Medium,2.09,0,,Local,Site 7001 (Nitrogen dioxide (NO2)): 2.09 Parts per billion,2.711376623376623,0.20840021401819156,2024,4,173,-0.8660254037844386,0.5000000000000001,5,Analytical,False,2.09,0.5,13.185924195027347
548,8,67,7001,42602,1,Nitrogen dioxide (NO2),1857,574,"Instrumental-Chemiluminescence Thermo Electron 42C-TL, 42i-TL",2024-05-08,1.0,8,Parts per billion,2.09,2.5,3.8,3.9,6.3,6.5,14.6,14.5,34.4,34.4,71.1165,74.9,100.5,104.6,0.3855,0.396,750,"Southern Ute Indian Tribe of Southern Ute Reservation, CO",750,"Southern Ute Indian Tribe of Southern Ute Reservation, CO",9,"Air Resource Specialists, Inc",750,"Southern Ute Indian Tribe of Southern Ute Reservation, CO",37.13678,-107.62863,WGS84,UTE 1,1 MI. NE OF IGNACIO ON COUNTY RD. 517,Colorado,La Plata,Not in a City,20420.0,"Durango, CO",370.0,,2024-11-14,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Instrumental-Chemiluminescence Thermo Electron 42C-TL, 42i-TL",08-067-7001,,0.5,Medium,2.09,0,0.0,Local,Site 7001 (Nitrogen dioxide (NO2)): 2.09 Parts per billion,2.711376623376623,0.20840021401819156,2024,4,156,-0.5000000000000004,0.8660254037844384,5,Analytical,False,2.09,0.5,13.185924195027347
549,8,67,7001,42602,1,Nitrogen dioxide (NO2),1857,574,"Instrumental-Chemiluminescence Thermo Electron 42C-TL, 42i-TL",2024-09-25,1.0,8,Parts per billion,2.09,2.5,3.3,3.4,6.6,6.9,14.7,14.7,34.6,34.1,71.1165,74.9,100.5,104.6,0.3855,0.396,750,"Southern Ute Indian Tribe of Southern Ute Reservation, CO",750,"Southern Ute Indian Tribe of Southern Ute Reservation, CO",9,"Air Resource Specialists, Inc",750,"Southern Ute Indian Tribe of Southern Ute Reservation, CO",37.13678,-107.62863,WGS84,UTE 1,1 MI. NE OF IGNACIO ON COUNTY RD. 517,Colorado,La Plata,Not in a City,20420.0,"Durango, CO",370.0,,2024-11-14,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Instrumental-Chemiluminescence Thermo Electron 42C-TL, 42i-TL",08-067-7001,,0.5,Medium,2.09,0,0.0,Local,Site 7001 (Nitrogen dioxide (NO2)): 2.09 Parts per billion,2.711376623376623,0.20840021401819156,2024,4,156,-0.5000000000000004,0.8660254037844384,5,Analytical,False,2.09,0.5,13.185924195027347
